ticket_no,flight_id,boarding_no,seat_no
5433342459,17110,123,22E
5433342260,17110,124,23A
5435097122,17110,125,22F
5433341616,17110,126,23B
5433342228,17110,127,23D
5433342563,17110,128,23C
5433342124,17110,129,23F
5433342370,17110,130,23E
5432919593,9075,1,1D
5432919724,9075,2,2C
5432919690,9075,3,2F
5434158956,9075,4,3A
5432919727,9075,5,3D
5432919673,9075,6,4A
5432919645,9075,7,4D
5433507190,9075,8,5D
5433507186,9075,9,6A
5433507178,9075,10,6D
5433507179,9075,11,6F
5433481169,9075,12,7C
5432919726,9075,13,7D
5432919708,9075,14,8E
5433507188,9075,15,8F
5433507182,9075,16,9E
5434158954,9075,17,9F
5433507177,9075,18,10A
5433507180,9075,19,10D
5433481166,9075,20,10F
5432919700,9075,21,11A
5432919691,9075,22,11D
5432919592,9075,23,11E
5433481165,9075,24,12D
5432919671,9075,25,12E
5433481167,9075,26,13A
5432919665,9075,27,13C
5433507185,9075,28,13D
5432919699,9075,29,14A
5434158955,9075,30,14D
5433481164,9075,31,14F
5433507183,9075,32,15C
5432919674,9075,33,15E
5432919633,9075,34,15F
5433507181,9075,35,16D
5433507184,9075,36,16F
5433507187,9075,37,17C
5432919697,9075,38,17D
5432919666,9075,39,17F
5434158960,9075,40,18D
5433481170,9075,41,18F
5432919659,9075,42,19A
5432919608,9075,43,19C
5433507189,9075,44,20A
5433481168,9075,45,20D
5432919609,9075,46,20F
5433507007,20468,1,1C
5433507056,20468,2,1D
5432919868,20468,3,2C
5432919882,20468,4,3C
5433507038,20468,5,3D
5432919887,20468,6,3F
5433507055,20468,7,4C
5433481097,20468,8,4D
5432919875,20468,9,4E
5433507006,20468,10,5C
5433481124,20468,11,5D
5433506919,20468,12,5F
5432919884,20468,13,6A
5433506992,20468,14,6C
5433481107,20468,15,6F
5432919869,20468,16,7A
5433507009,20468,17,7C
5432919883,20468,18,7D
5433506917,20468,19,7F
5433481112,20468,20,8E
5432919872,20468,21,8F
5432919879,20468,22,9C
5432919876,20468,23,9F
5433481133,20468,24,10D
5433481085,20468,25,10E
5433481091,20468,26,10F
5433507039,20468,27,11A
5433507005,20468,28,11D
5432919878,20468,29,11F
5432919871,20468,30,12C
5433481101,20468,31,12D
5432919880,20468,32,12E
5433481115,20468,33,12F
5432919886,20468,34,13A
5432919873,20468,35,13C
5433481086,20468,36,13F
5433481078,20468,37,14E
5432919877,20468,38,14F
5432919881,20468,39,15C
5433507029,20468,40,15D
5433506918,20468,41,15E
5432919874,20468,42,16A
5432919870,20468,43,16C
5433481119,20468,44,16D
5433481099,20468,45,16E
5433481111,20468,46,17D
5433507008,20468,47,17E
5432919885,20468,48,17F
5433481100,20468,49,18C
5433507018,20468,50,18D
5433507028,20468,51,18E
5433481093,20468,52,19F
5433481087,20468,53,20C
5433507017,20468,54,20F
5432396241,10202,1,1A
5432396238,10202,2,1B
5435178984,10202,3,3A
5432394099,10202,4,3B
5432396240,10202,5,4A
5432396237,10202,6,4B
5432394100,10202,7,5B
5432394101,10202,8,5A
5432396239,10202,9,6A
5435178983,10202,10,6B
5432396210,18277,1,1A
5435179693,18277,2,1B
5432400101,18277,3,2A
5435179394,18277,4,2B
5435179695,18277,5,3A
5432396207,18277,6,3B
5435179393,18277,7,4A
5432400102,18277,8,4B
5435179694,18277,9,5B
5432400103,18277,10,6A
5432396222,18277,11,6B
5435126081,10995,1,1A
5435125747,10995,2,1C
5435625958,10995,3,1D
5434411780,10995,4,1F
5435625971,10995,5,2A
5435125980,10995,6,2D
5435125749,10995,7,2F
5435125928,10995,8,3A
5435126045,10995,9,3C
5435125994,10995,10,3F
5435126044,10995,11,4A
5435125899,10995,12,4C
5435126092,10995,13,4D
5435625951,10995,14,4F
5435625997,10995,15,5A
5435126156,10995,16,5C
5435125860,10995,17,5D
5435625976,10995,18,5E
5435126080,10995,19,5F
5435625974,10995,20,6C
5435126022,10995,21,6D
5435125803,10995,22,6E
5435625994,10995,23,6F
5435125748,10995,24,7A
5434411776,10995,25,7C
5435126032,10995,26,7D
5435625926,10995,27,7F
5435126017,10995,28,8A
5435125849,10995,29,8C
5435125821,10995,30,8D
5435125931,10995,31,8E
5435125932,10995,32,8F
5435126043,10995,33,9A
5435126091,10995,34,9C
5435126103,10995,35,9D
5435625972,10995,36,9E
5435126134,10995,37,10A
5435626015,10995,38,10D
5434411778,10995,39,10E
5435626007,10995,40,10F
5435626002,10995,41,11C
5435625995,10995,42,11D
5435556669,10995,43,11E
5435125985,10995,44,12A
5435625973,10995,45,12C
5435125917,10995,46,12D
5435126031,10995,47,12E
5435125907,10995,48,13C
5435126120,10995,49,13D
5435126038,10995,50,13E
5435625999,10995,51,13F
5435625975,10995,52,14C
5435125943,10995,53,14D
5434411777,10995,54,14F
5435125850,10995,55,15A
5435556670,10995,56,15C
5435625998,10995,57,15D
5435626019,10995,58,15F
5434928300,10995,59,16A
5435125986,10995,60,16C
5435625996,10995,61,16E
5435125870,10995,62,17A
5435126124,10995,63,17C
5435125802,10995,64,17D
5434411779,10995,65,17E
5435625979,10995,66,17F
5435626005,10995,67,18A
5435626006,10995,68,18D
5435126052,10995,69,18E
5435125950,10995,70,18F
5435126123,10995,71,19A
5435125967,10995,72,19C
5435126111,10995,73,19E
5435126016,10995,74,19F
5435125963,10995,75,20A
5435626003,10995,76,20C
5435126051,10995,77,20E
5434928265,14680,1,1A
5434928277,14680,2,2A
5435626168,14680,3,2C
5434411731,14680,4,2D
5435626170,14680,5,2F
5435626172,14680,6,3A
5435126359,14680,7,3C
5434411740,14680,8,3D
5435554186,14680,9,3F
5435554182,14680,10,4A
5435126371,14680,11,4C
5435126388,14680,12,4D
5435126394,14680,13,4F
5435556692,14680,14,5A
5435126382,14680,15,5C
5435126356,14680,16,5D
5435126387,14680,17,5E
5435556691,14680,18,5F
5435554183,14680,19,6C
5435126375,14680,20,6D
5435126379,14680,21,6E
5435126389,14680,22,6F
5435126391,14680,23,7C
5435126390,14680,24,7D
5435626166,14680,25,7E
5435126358,14680,26,7F
5435126363,14680,27,8A
5435126364,14680,28,8D
5435126385,14680,29,8E
5435126384,14680,30,8F
5435126362,14680,31,9A
5434411734,14680,32,9C
5435126365,14680,33,9D
5435626169,14680,34,9E
5434411743,14680,35,9F
5435554185,14680,36,10A
5435126366,14680,37,10C
5435126395,14680,38,10D
5435626171,14680,39,10E
5434411746,14680,40,11A
5435554184,14680,41,11C
5435126376,14680,42,11D
5435554187,14680,43,11E
5435126392,14680,44,11F
5435126380,14680,45,13D
5435126367,14680,46,13E
5435126383,14680,47,14A
5435126393,14680,48,14D
5435126373,14680,49,15A
5435126372,14680,50,15C
5435126369,14680,51,15D
5434928286,14680,52,15E
5435126361,14680,53,15F
5435126370,14680,54,16E
5435626167,14680,55,16F
5434928287,14680,56,17A
5435126355,14680,57,17C
5435126368,14680,58,17E
5434411739,14680,59,17F
5435126374,14680,60,18C
5435126378,14680,61,18D
5435126377,14680,62,18E
5434928283,14680,63,19A
5435626173,14680,64,19C
5435126386,14680,65,19D
5435626165,14680,66,19E
5435126357,14680,67,19F
5435126360,14680,68,20C
5435126381,14680,69,20F
5435443225,7095,1,1A
5435715475,7095,2,1C
5435715461,7095,3,2A
5435715470,7095,4,3A
5435443224,7095,5,3C
5435715476,7095,6,4A
5435443228,7095,7,4C
5435715462,7095,8,5D
5435715458,7095,9,5E
5435443222,7095,10,6E
5435443205,7095,11,7A
5435715465,7095,12,7C
5435715474,7095,13,7E
5435219178,7095,14,7F
5435443229,7095,15,8A
5435715473,7095,16,8F
5432400122,7095,17,9A
5435178485,7095,18,9D
5435216556,7095,19,9F
5432398198,7095,20,10A
5432400123,7095,21,10D
5435178482,7095,22,11E
5435219182,7095,23,11F
5435715463,7095,24,12A
5432398197,7095,25,12C
5435216557,7095,26,12D
5435443226,7095,27,12F
5435443230,7095,28,13E
5435715459,7095,29,14C
5435216575,7095,30,14D
5435715472,7095,31,14F
5435178472,7095,32,15C
5435715466,7095,33,15D
5432400124,7095,34,15E
5435219175,7095,35,15F
5435715464,7095,36,16C
5432398196,7095,37,17C
5435715467,7095,38,17D
5435443206,7095,39,17E
5435715471,7095,40,17F
5435219183,7095,41,18A
5435715469,7095,42,18C
5432398199,7095,43,19D
5435715460,7095,44,19E
5435221047,7095,45,19F
5432400125,7095,46,20C
5435715468,7095,47,20F
5435443311,27090,1,1C
5435443317,27090,2,2A
5435715335,27090,3,2C
5432394068,27090,4,2F
5435715322,27090,5,3C
5435715311,27090,6,3D
5435443310,27090,7,4A
5432394053,27090,8,4D
5435443309,27090,9,4F
5435715346,27090,10,5C
5435443313,27090,11,5E
5432398161,27090,12,5F
5435715312,27090,13,6D
5435715337,27090,14,6E
5432398171,27090,15,6F
5435715336,27090,16,7C
5435178494,27090,17,7D
5435443308,27090,18,8C
5432398162,27090,19,8D
5435715348,27090,20,9A
5435715360,27090,21,9D
5435443312,27090,22,10C
5435715309,27090,23,10D
5435715181,27090,24,10F
5432398168,27090,25,11D
5435715182,27090,26,11E
5432398172,27090,27,12C
5435715237,27090,28,12D
5432398155,27090,29,13A
5435715388,27090,30,13D
5435715299,27090,31,13E
5432398157,27090,32,13F
5435715316,27090,33,14A
5435715387,27090,34,14C
5435443314,27090,35,15D
5435715238,27090,36,15F
5435443316,27090,37,16E
5435443315,27090,38,17A
5435715310,27090,39,17C
5432398160,27090,40,17D
5435715305,27090,41,17E
5435715405,27090,42,19D
5432398156,27090,43,19E
5435443318,27090,44,20A
5434084929,2740,1,1B
5434084928,2740,2,2B
5434084930,2740,3,4A
5434084932,2740,4,4B
5433060389,2740,5,5B
5434084931,2740,6,6A
5434084895,28474,1,1A
5434084894,28474,2,1B
5434084892,28474,3,2A
5434084893,28474,4,2B
5433060413,28474,5,3A
5434084885,28474,6,4A
5434084886,28474,7,5A
5434084900,28474,8,5B
5433060412,28474,9,6A
5434084896,28474,10,6B
5432632708,25201,1,1A
5432632719,25201,2,1B
5432632722,25201,3,1C
5432632723,25201,4,2A
5432632713,25201,5,2B
5435844263,25201,6,2C
5432632707,25201,7,2D
5432632725,25201,8,3B
5435844273,25201,9,4A
5432632727,25201,10,4B
5435844279,25201,11,4C
5432632715,25201,12,4D
5432632720,25201,13,5A
5435844269,25201,14,5B
5435844270,25201,15,5C
5432632711,25201,16,5D
5432632721,25201,17,6A
5435844264,25201,18,6C
5435844267,25201,19,6D
5432632728,25201,20,7A
5432632724,25201,21,7B
5435844262,25201,22,7C
5432632718,25201,23,7D
5435844268,25201,24,18A
5435844266,25201,25,18B
5432632712,25201,26,18C
5432632714,25201,27,18D
5432632710,25201,28,19A
5432632706,25201,29,19C
5435844280,25201,30,19D
5435844265,25201,31,20A
5432632717,25201,32,20C
5432632709,25201,33,21A
5432632726,25201,34,21B
5432632732,25201,35,21C
5432632730,25201,36,21D
5435844282,25201,37,22B
5432632731,25201,38,22C
5432632716,25201,39,22D
5432632729,25201,40,23A
5435844272,25201,41,23B
5435844316,28174,1,1A
5432632649,28174,2,1B
5432632620,28174,3,1C
5435844326,28174,4,1D
5435844318,28174,5,2A
5432632680,28174,6,2B
5432632634,28174,7,2C
5432632648,28174,8,2D
5432632670,28174,9,3A
5432632651,28174,10,3B
5435844314,28174,11,3C
5435844320,28174,12,3D
5432632681,28174,13,4A
5435844322,28174,14,4B
5432632674,28174,15,4C
5432632662,28174,16,4D
5432632641,28174,17,5A
5435844321,28174,18,5B
5432632655,28174,19,5C
5432632663,28174,20,5D
5432632652,28174,21,6A
5435844324,28174,22,6B
5432632669,28174,23,6C
5432632631,28174,24,6D
5432632673,28174,25,7A
5432632682,28174,26,7B
5432632624,28174,27,7C
5432632650,28174,28,7D
5432632633,28174,29,18A
5432632647,28174,30,18B
5432632698,28174,31,18D
5432632635,28174,32,19A
5432632665,28174,33,19B
5432632659,28174,34,19C
5435844315,28174,35,19D
5432632658,28174,36,20A
5435844325,28174,37,20B
5432632656,28174,38,20C
5432632666,28174,39,20D
5435844323,28174,40,21A
5435844317,28174,41,21B
5432632644,28174,42,21C
5432632695,28174,43,21D
5432632683,28174,44,22A
5432632676,28174,45,22B
5432632696,28174,46,22C
5432632668,28174,47,22D
5435844319,28174,48,23A
5435844313,28174,49,23B
5435517743,11370,1,1D
5435517805,11370,2,3C
5435517744,11370,3,4D
5435517795,11370,4,4F
5435517811,11370,5,5C
5435540854,11370,6,5F
5435517720,11370,7,6A
5435517755,11370,8,6E
5435540866,11370,9,6F
5435540811,11370,10,7C
5435517738,11370,11,7D
5435517796,11370,12,8F
5435517719,11370,13,9C
5435540800,11370,14,9D
5435540801,11370,15,9E
5435540813,11370,16,10A
5435517761,11370,17,10D
5435517751,11370,18,11A
5435540812,11370,19,11C
5435517650,11370,20,11E
5435517769,11370,21,12C
5435517798,11370,22,12D
5435517708,11370,23,12E
5435517756,11370,24,12F
5435517745,11370,25,13E
5435540836,11370,26,15C
5435517772,11370,27,15D
5435517793,11370,28,16C
5435540798,11370,29,16E
5435517768,11370,30,17C
5435517750,11370,31,18A
5435540864,11370,32,18C
5435517794,11370,33,18E
5435540863,11370,34,19C
5435517762,11370,35,19D
5435517797,11370,36,19E
5435540880,11370,37,19F
5435517834,11370,38,20A
5435540868,11370,39,20C
5435517742,11370,40,20D
5435517651,11370,41,20E
5435540799,11370,42,20F
5435540984,22237,1,1A
5432294485,22237,2,3A
5435540995,22237,3,3F
5435529250,22237,4,4C
5435529247,22237,5,4D
5435529240,22237,6,4E
5432294486,22237,7,4F
5432294484,22237,8,5A
5435529248,22237,9,5C
5435529239,22237,10,6A
5435540997,22237,11,6D
5435540986,22237,12,6E
5435540989,22237,13,6F
5435540994,22237,14,7C
5435529236,22237,15,7D
5435540993,22237,16,8C
5435540992,22237,17,8D
5435540990,22237,18,8F
5435540987,22237,19,9D
5435529235,22237,20,10A
5435529234,22237,21,10E
5435529243,22237,22,11A
5435529244,22237,23,11C
5435540978,22237,24,11E
5435529237,22237,25,12A
5435529253,22237,26,12D
5435529242,22237,27,12F
5435540985,22237,28,13C
5435529251,22237,29,13F
5435540996,22237,30,14E
5435529246,22237,31,15A
5435529241,22237,32,15C
5435529255,22237,33,16A
5435529238,22237,34,16C
5435540982,22237,35,17D
5435529249,22237,36,17E
5435540981,22237,37,17F
5435540980,22237,38,18D
5435529254,22237,39,18F
5435540983,22237,40,19A
5435540998,22237,41,19C
5435529252,22237,42,19D
5435529245,22237,43,19F
5435540991,22237,44,20D
5435540979,22237,45,20E
5435540988,22237,46,20F
5434907287,2291,1,1A
5434907306,2291,2,1C
5434907313,2291,3,1F
5434907263,2291,4,2A
5434907289,2291,5,2C
5434907308,2291,6,2D
5434907292,2291,7,2F
5433251241,2291,8,3A
5433251125,2291,9,3C
5434907283,2291,10,3D
5434907285,2291,11,3F
5433251221,2291,12,4A
5433251185,2291,13,4C
5434907264,2291,14,4D
5434907277,2291,15,4E
5434907266,2291,16,4F
5434907309,2291,17,5A
5434907265,2291,18,5C
5433251268,2291,19,5D
5433251426,2291,20,5E
5433251184,2291,21,6A
5434907296,2291,22,6C
5433251326,2291,23,6D
5433251275,2291,24,6E
5433251186,2291,25,6F
5434907301,2291,26,7A
5433251230,2291,27,7C
5434907291,2291,28,7D
5433251239,2291,29,7E
5434907274,2291,30,7F
5434907312,2291,31,8A
5433251305,2291,32,8C
5434907267,2291,33,8D
5434907315,2291,34,8E
5434907300,2291,35,8F
5434907288,2291,36,9A
5434907304,2291,37,9C
5433251138,2291,38,9D
5433251229,2291,39,9E
5433251243,2291,40,9F
5433251216,2291,41,10A
5433251171,2291,42,10C
5433251280,2291,43,10D
5433400950,2291,44,10F
5434907279,2291,45,11A
5434907305,2291,46,11C
5434907280,2291,47,11D
5434907303,2291,48,11E
5433251277,2291,49,12A
5434907286,2291,50,12C
5434907294,2291,51,12D
5433251217,2291,52,12E
5433251276,2291,53,12F
5434907273,2291,54,13A
5434907284,2291,55,13C
5434907268,2291,56,13D
5434907298,2291,57,13E
5434907275,2291,58,13F
5433251126,2291,59,14A
5434907310,2291,60,14C
5434907307,2291,61,14D
5434907299,2291,62,14E
5433251278,2291,63,14F
5434907297,2291,64,15A
5434907311,2291,65,15D
5434907278,2291,66,15E
5434907295,2291,67,15F
5433251285,2291,68,16A
5433251286,2291,69,16C
5434907282,2291,70,16D
5434907269,2291,71,16E
5434907281,2291,72,16F
5434907290,2291,73,17A
5434907270,2291,74,17C
5433251141,2291,75,17D
5434907272,2291,76,17E
5433251249,2291,77,17F
5433251283,2291,78,18A
5433251328,2291,79,18C
5433251279,2291,80,18D
5433251304,2291,81,18E
5434907276,2291,82,18F
5433251124,2291,83,19A
5434907314,2291,84,19C
5434907302,2291,85,19D
5433251329,2291,86,19E
5433251240,2291,87,19F
5433251170,2291,88,20A
5433251220,2291,89,20D
5434907271,2291,90,20E
5434907293,2291,91,20F
5434906772,25597,1,1A
5434906844,25597,2,1D
5433251478,25597,3,1F
5434906455,25597,4,2A
5433251474,25597,5,2D
5433251477,25597,6,2F
5433251475,25597,7,3A
5434906795,25597,8,3C
5434906788,25597,9,3D
5434906757,25597,10,3F
5433251467,25597,11,4A
5433251490,25597,12,4C
5434906692,25597,13,4D
5434906734,25597,14,4E
5434906717,25597,15,4F
5434906644,25597,16,5A
5433251489,25597,17,5C
5434906647,25597,18,5D
5434906699,25597,19,5E
5434906643,25597,20,5F
5434906893,25597,21,6A
5433251465,25597,22,6C
5434906752,25597,23,6D
5434906721,25597,24,6E
5433251480,25597,25,6F
5434906831,25597,26,7A
5434906881,25597,27,7C
5434906825,25597,28,7D
5433251485,25597,29,7F
5434906733,25597,30,7E
5433251468,25597,31,8A
5433251466,25597,32,8C
5433400983,25597,33,8D
5433251476,25597,34,8E
5434906880,25597,35,8F
5434906835,25597,36,9A
5434906700,25597,37,9C
5433400982,25597,38,9D
5434906621,25597,39,9F
5433251484,25597,40,9E
5434906876,25597,41,10A
5434906829,25597,42,10C
5433251470,25597,43,10D
5434906820,25597,44,10E
5433251471,25597,45,10F
5433251494,25597,46,11A
5433251488,25597,47,11C
5434906852,25597,48,11D
5434906605,25597,49,11E
5434906646,25597,50,11F
5433251479,25597,51,12A
5433251482,25597,52,12C
5434906843,25597,53,12D
5434906718,25597,54,12E
5434906836,25597,55,12F
5434906889,25597,56,13A
5433251495,25597,57,13C
5434906691,25597,58,13D
5434906645,25597,59,13E
5433251483,25597,60,13F
5433251486,25597,61,14A
5434906839,25597,62,14D
5434906827,25597,63,14F
5434906892,25597,64,14E
5433251472,25597,65,15A
5433400984,25597,66,15C
5434906789,25597,67,15D
5434906853,25597,68,15F
5434906539,25597,69,16A
5434906701,25597,70,16C
5433251492,25597,71,16D
5434906742,25597,72,16E
5434906834,25597,73,17A
5433251487,25597,74,17C
5434906898,25597,75,17D
5433251481,25597,76,17E
5434906731,25597,77,17F
5434906725,25597,78,18A
5433251473,25597,79,18C
5434906790,25597,80,18E
5434906830,25597,81,18F
5433251491,25597,82,19A
5434906716,25597,83,19C
5433251469,25597,84,19D
5434906607,25597,85,19E
5434906828,25597,86,20A
5434906543,25597,87,20C
5434906821,25597,88,20E
5433251493,25597,89,20D
5434906814,25597,90,20F
5432621045,2497,1,1A
5432862251,2497,2,1D
5432621042,2497,3,2A
5432621032,2497,4,2B
5432621041,2497,5,2D
5432621038,2497,6,3A
5432621033,2497,7,3C
5432621034,2497,8,4C
5432862200,2497,9,5A
5432862217,2497,10,5C
5432621044,2497,11,6B
5432862239,2497,12,7A
5432862249,2497,13,7B
5432862216,2497,14,7D
5432621043,2497,15,18A
5432621036,2497,16,18C
5432621040,2497,17,18D
5432862252,2497,18,19C
5432621035,2497,19,19D
5432621037,2497,20,21A
5432862243,2497,21,21D
5432621039,2497,22,22B
5432862218,2497,23,22C
5432862248,2497,24,23A
5432862244,2497,25,23B
5432862301,28054,1,1B
5432620920,28054,2,1D
5432620951,28054,3,2B
5432620973,28054,4,3C
5432620902,28054,5,3D
5432862303,28054,6,4A
5432620941,28054,7,4B
5432620991,28054,8,4C
5432620939,28054,9,4D
5432862299,28054,10,5A
5432620940,28054,11,5B
5432620944,28054,12,5C
5432620901,28054,13,7A
5432862305,28054,14,7D
5432862302,28054,15,18B
5432620912,28054,16,18C
